material_id,formula_pretty,nsites,composition,density,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,efermi,is_gap_direct,is_metal,cbm,vbm,is_magnetic,total_magnetization,total_magnetization_normalized_formula_units,num_unique_magnetic_sites
mp-1246815,ZrCrAgS4,14,Zr2 Cr2 Ag2 S8,4.307104322065667,-6.553743545000001,-1.1827258238095228,0.0255685641666572,0.5245999999999995,4.13142008,False,False,4.1316,3.607,True,5.9999543,2.99997715,1.0
mp-4182,CrAgS2,4,Cr1 Ag1 S2,5.082137776140669,-5.9170732625,-0.7238971916666648,0.0048674010416673,0.7286999999999999,4.18093084,False,False,4.8139,4.0852,True,3.0,3.0,1.0
mp-1096875,CrAgO2,16,Cr4 Ag4 O8,6.519927784361327,-7.190231975625,-1.5901038272916654,0.0924799168749865,1.1658000000000004,2.68911531,False,False,3.6996,2.5338,True,4e-07,1e-07,1.0
mp-1239262,HfCrAgS4,7,Hf1 Cr1 Ag1 S4,5.377507980851982,-6.785732025714286,-1.2133588188095226,0.0221135091666688,0.3371999999999997,3.91489545,False,False,4.2516,3.9144,True,3.0001407,3.0001407,1.0
mp-542882,Cr(AgO2)2,28,Cr4 Ag8 O16,5.371075836693823,-6.128588668928572,-1.107448995119047,0.0240349674999968,1.3899,0.93056084,False,False,2.2105,0.8206,False,0.0010946,0.00027365,0.0
mp-1049227,LaMgCrAgO6,20,La2 Mg2 Cr2 Ag2 O12,5.720121716937034,-7.060693153999999,-2.183088693666665,0.1940090035000121,0.0215999999999993,4.78177575,False,False,4.7905,4.7689,True,1.2054531,0.60272655,4.0
mp-560676,CrAgS2,4,Cr1 Ag1 S2,5.186973696933408,-5.7893541925,-0.5961781216666653,0.1325864710416668,0.0,4.31171735,False,True,,,False,0.0015345,0.0015345,0.0
mp-1246979,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,4.624215713640641,-6.464461499285714,-1.093443778095237,0.1148506098809436,0.6209999999999996,4.91721947,True,False,4.9174,4.2964,True,12.0002631,3.000065775,4.0
mp-1239266,HfCrAgS4,14,Hf2 Cr2 Ag2 S8,5.367106354627368,-6.801877181428572,-1.2295039745238086,0.0059683534523831,0.7582999999999998,4.4050494,False,False,4.4052,3.6469,True,5.9999942,2.9999971,1.0
mp-1239246,HfCrAgS4,28,Hf4 Cr4 Ag4 S16,5.733395313553996,-6.682599182142857,-1.1102259752380934,0.125246352738098,0.6166999999999998,5.06910993,True,False,5.0691,4.4524,True,11.9963373,2.999084325,4.0
mp-1040828,LaCrAgO6,18,La2 Cr2 Ag2 O12,4.675427191081815,-7.112962312222223,-1.874565135740741,0.0863905298148175,0.8117000000000001,1.36878592,False,False,2.0912,1.2795,False,0.007756,0.003878,0.0
mp-754959,CrAgO4,12,Cr2 Ag2 O8,4.456197339842565,-6.576966433333333,-1.1927930936111106,0.0032131644444453,0.0,-0.35388427,False,True,,,False,3e-07,1.5e-07,0.0
mp-3532,CrAgSe2,4,Cr1 Ag1 Se2,6.224036244495957,-5.468025192500001,-0.5960731665885417,0.0,0.4239000000000001,3.39825107,False,False,3.6476,3.2237,True,3.0000002,3.0000002,1.0
mp-1247338,HfCrAgS4,28,Hf4 Cr4 Ag4 S16,5.758978912555637,-6.704270010357143,-1.1318968034523798,0.1035755245238121,0.7444000000000006,4.29400705,True,False,5.0384,4.294,True,12.0049508,3.0012377,2.0
mp-1239241,HfCrAgS4,28,Hf4 Cr4 Ag4 S16,4.806710874130168,-6.563184775000001,-0.9908115680952372,0.2446607598809542,0.0,3.05842452,False,True,,,True,12.0007719,3.000192975,4.0
mp-755171,CrAgO4,24,Cr4 Ag4 O16,3.773715375150788,-6.17621627125,-0.7920429315277767,0.4039633265277791,1.336,-0.67754224,False,False,0.6028,-0.7332,False,0.000161,4.025e-05,0.0
mp-1239237,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,4.630055573126389,-6.4698163046428565,-1.0987985834523797,0.1094958045238012,0.7975000000000003,4.16667463,False,False,4.9641,4.1666,True,12.007897,3.00197425,1.0
mp-1245572,Cr2AgN3,18,Cr6 Ag3 N9,6.10417549385331,-13.347174834097224,-0.1990391776388883,0.3004187019444444,0.0,4.50300099,False,True,,,True,9.909266,3.303088666666667,1.0
mp-1239173,Cr2AgS4,28,Cr8 Ag4 S16,4.221028039186477,-6.295245783928571,-0.7663213713095232,0.0665524489285713,0.0,3.74734256,False,True,,,True,19.9997579,4.999939475,2.0
mp-2231980,MgScCr2Ag(H2O5)2,19,Mg1 Sc1 Cr2 Ag1 H4 O10,3.203526999629996,-6.736250864736842,-1.8301837742982447,0.1498730047368273,0.8962,0.85319191,False,False,1.7424,0.8462,True,2.0000001,2.0000001,2.0
mp-664427,ScCr2Ag(H2O5)2,18,Sc1 Cr2 Ag1 H4 O10,3.2755495645341,-4.70629857,0.381746135740741,2.106632433518519,0.0,1.36786175,False,True,,,True,1.1528227,1.1528227,1.0
mp-1239177,Cr2AgS4,28,Cr8 Ag4 S16,4.651656513668694,-6.255477311071429,-0.7265528984523806,0.1063209217857137,0.0,5.02360729,False,True,5.0111,5.0434,True,20.002994,5.0007485,2.0
mp-1238831,Cr2AgS4,7,Cr2 Ag1 S4,4.289416699923788,-6.312007260000001,-0.7830828473809522,0.0497909728571421,0.0,3.93777889,False,True,,,True,4.9996675,4.9996675,2.0
mp-562364,Cr2Ag2O7,22,Cr4 Ag4 O14,4.641934861574692,-6.698855815454547,-1.275417965075757,0.0277970448484925,1.4355,0.39890285,False,False,1.8343,0.3988,False,2.62e-05,1.31e-05,0.0
mp-1065204,CrAgS2,4,Cr1 Ag1 S2,5.084103264003739,-5.7218127125,-0.5286366416666652,0.2001279510416669,0.0,4.941621,False,True,,,True,2.9886863,2.9886863,1.0
mp-1246474,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,3.824235632413424,-6.364710800714286,-0.9936930795238084,0.2146013084523721,0.0,2.90966162,False,True,,,True,12.0013464,3.0003366,4.0
mp-557592,CrAg(PS3)2,20,Cr2 Ag2 P4 S12,3.2012440751487365,-5.461568455999996,-0.6458594955952321,0.0,0.0,3.13898554,False,True,,,True,5.9999998,2.9999999,1.0
mp-1246998,HfCrAgS4,14,Hf2 Cr2 Ag2 S8,5.441816888803984,-6.782542001428572,-1.2101687945238089,0.0253035334523827,0.8528999999999995,4.5596231,False,False,4.5596,3.7067,True,6.0009676,3.0004838,1.0
mp-1246709,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,3.860525667691944,-6.350583986071428,-0.9795662648809512,0.2287281230952293,0.0001000000000002,2.95855869,False,False,2.9586,2.9585,True,12.0029119,3.000727975,4.0
mp-1247006,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,4.290939027719576,-6.522219773928571,-1.1512020527380935,0.0570923352380869,0.7773999999999996,3.41954936,False,False,4.1968,3.4194,True,12.0135403,3.003385075,1.0
mp-1246783,HfCrAgS4,14,Hf2 Cr2 Ag2 S8,5.473295418840124,-6.784343532857143,-1.21197032595238,0.0235020020238119,0.9164,4.62673789,False,False,4.6269,3.7105,True,6.0012346,3.0006173,1.0
mp-1213773,CrAg(SO4)2,12,Cr1 Ag1 S2 O8,3.7431640777547264,-6.8184379,-1.7858700613888885,0.0043946558333436,1.9491,3.25908394,True,False,3.2591,1.31,True,3.0002717,3.0002717,1.0
mp-19378,CrAgO2,4,Cr1 Ag1 O2,6.6392764695215885,-7.2827118925,-1.6825837441666651,0.0,1.6634000000000009,2.5670638,False,False,4.1835,2.5201,True,3.0000001,3.0000001,1.0
mp-1110610,Rb2CrAgF6,10,Rb2 Cr1 Ag1 F6,4.367579002350493,-5.330796033,-2.7382033231666663,0.0,3.0253,2.38892669,False,False,2.3891,-0.6362,True,2.9999912,2.9999912,1.0
mp-1183721,CrAg3,4,Cr1 Ag3,8.81530671876435,-19.51722804625,0.2680154100000003,0.2680154100000003,0.0,3.17307538,False,True,,,True,4.272854,4.272854,1.0
mp-1239242,HfCrAgS4,56,Hf8 Cr8 Ag8 S32,5.60990374860119,-6.57710976625,-1.0047365593452366,0.2307357686309554,0.0,4.29442928,False,True,,,True,24.0083227,3.0010403375,2.0
mp-1246982,HfCrAgS4,56,Hf8 Cr8 Ag8 S32,5.658061026815742,-6.594333484285714,-1.0219602773809515,0.2135120505952406,0.0,4.40643568,False,True,,,True,24.4398854,3.054985675,8.0
mp-1239239,HfCrAgS4,14,Hf2 Cr2 Ag2 S8,5.382245587236018,-6.802162828571428,-1.2297896216666655,0.0056827063095266,0.0,4.08605369,True,True,4.083,4.1125,True,5.9999887,2.99999435,1.0
mp-1018084,CrAgTe2,4,Cr1 Ag1 Te2,6.483890421398398,-5.0421258,-0.3464765662499989,0.0430653985416693,0.0,4.80515256,False,True,,,True,2.9996708,2.9996708,1.0
mp-1247010,ZrCrAgS4,28,Zr4 Cr4 Ag4 S16,4.643878940623208,-6.469284275,-1.0982665538095222,0.110027834166658,0.4188999999999998,4.37655784,False,False,4.7954,4.3765,True,12.0037948,3.0009487,2.0
mp-2230004,MgCr2Ag6(ClO4)2,19,Mg1 Cr2 Ag6 Cl2 O8,5.138332831209003,-5.397367348421052,-1.1179266049999983,0.1885644410526312,0.5070999999999999,1.62326657,False,False,2.1069,1.5998,True,1.991993,1.991993,2.0
mp-1239190,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,4.916841894952342,-6.602672333928572,-0.9156136304047604,0.0053109822023786,0.1773999999999995,4.23734744,True,False,4.2371,4.0597,True,18.0019974,9.0009987,3.0
mp-1239253,NbCr3(AgS4)2,14,Nb1 Cr3 Ag2 S8,4.382599378666046,-6.453635276428572,-0.8926924659523802,0.0267422127639811,0.0,4.04211389,False,True,,,True,8.9951017,8.9951017,3.0
mp-1239189,TaCr3(AgS4)2,14,Ta1 Cr3 Ag2 S8,4.916258983949646,-6.580983889285714,-0.8939251857619033,0.0269994268452364,0.1697999999999995,4.02463304,False,False,4.1902,4.0204,True,8.9905134,8.9905134,2.0
mp-1246978,NbCr3(AgS4)2,56,Nb4 Cr12 Ag8 S32,4.577414927026953,-6.271407529285715,-0.7104647188095227,0.2089699599068382,0.0976999999999996,4.71540981,False,False,4.7154,4.6177,True,35.9987025,8.999675625,8.0
mp-1239197,TaCr3(AgS4)2,14,Ta1 Cr3 Ag2 S8,4.926285595928665,-6.589843942857143,-0.9027852393333312,0.0181393732738079,0.0339999999999998,4.20002905,False,False,4.1995,4.1655,True,9.0000567,9.0000567,2.0
mp-554913,Cr3Ag8(IO6)2,50,Cr6 Ag16 I4 O24,5.906247559732789,-5.575471221200001,-1.012409572933333,0.0876947631999982,1.4225,1.69183698,False,False,2.9483,1.5258,False,0.0025846,0.0012923,0.0
mp-1246763,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.744267299339395,-6.356412003928571,-0.7954691934523795,0.1239654852639819,0.0,4.74058434,False,True,,,True,17.1687163,8.58435815,3.0
mp-1239270,NbCr3(AgS4)2,14,Nb1 Cr3 Ag2 S8,4.412350493686407,-6.425031461428572,-0.8640886509523794,0.0553460277639814,0.0,4.01729335,False,True,3.9919,4.0261,True,9.0050163,9.0050163,2.0
mp-1239254,NbCr3(AgS4)2,56,Nb4 Cr12 Ag8 S32,4.622023408165538,-6.231477696071429,-0.670534885595237,0.2488997931211241,0.0018000000000002,4.75678481,False,False,4.7568,4.755,True,35.9985743,8.999643575,8.0
mp-1239271,NbCr3(AgS4)2,14,Nb1 Cr3 Ag2 S8,4.390572126963061,-6.435462797142857,-0.8745199866666654,0.0449146920496961,0.0,4.04849659,False,True,4.0232,4.0573,True,8.9985331,8.9985331,2.0
mp-1239261,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.773019965412054,-6.344683897142858,-0.7837410866666659,0.1356935920496953,0.0241999999999995,4.87334487,False,False,4.8975,4.8733,True,17.9953721,8.99768605,4.0
mp-1239198,TaCr3(AgS4)2,56,Ta4 Cr12 Ag8 S32,5.147071062589193,-6.3712211625,-0.6841624589761892,0.2367621536309503,0.0,4.71591316,False,True,,,True,35.9986269,8.999656725,8.0
mp-1239265,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,3.939226025429979,-6.269918266785715,-0.7089754563095231,0.210459222406838,0.0,3.24683781,False,True,,,True,17.9995569,8.99977845,4.0
mp-1246997,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.755805036292033,-6.369531841428571,-0.8085890309523792,0.1108456477639823,0.0,4.72345785,False,True,,,True,17.3522082,8.6761041,4.0
mp-1239209,TaCr3(AgS4)2,14,Ta1 Cr3 Ag2 S8,4.915188906813804,-6.602424005714285,-0.915365302190474,0.0055593104166655,0.0,4.16169372,False,True,4.1601,4.1941,True,8.987715,8.987715,1.0
mp-1239249,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.740038902961088,-6.341038257142857,-0.7800954466666659,0.1393392320496955,0.0529000000000001,4.71326969,False,False,4.7661,4.7132,True,18.0011238,9.0005619,4.0
mp-1239232,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,5.279074781624993,-6.479186101428572,-0.79212739790476,0.128797214702379,0.0935000000000005,4.70932678,False,False,4.8028,4.7093,True,17.9989411,8.99947055,4.0
mp-1239175,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,4.830197604032227,-6.570333783928571,-0.8832750804047598,0.0376495322023799,0.5023999999999997,3.75413852,False,False,4.2565,3.7541,True,18.0000625,9.00003125,2.0
mp-1239201,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,4.422099914613362,-6.4018586667857145,-0.7147999632619033,0.2061246493452362,0.0,3.36922447,False,True,,,True,18.0009301,9.00046505,8.0
mp-1239168,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,5.303170672610806,-6.497576930714286,-0.810518227190474,0.110406385416665,0.0,4.95606897,False,True,4.9504,4.9823,True,17.3175496,8.6587748,3.0
mp-1239165,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,4.857635265712703,-6.571026904642857,-0.8839682011190462,0.0369564114880933,0.5006999999999997,4.33389518,False,False,4.334,3.8333,True,18.0005993,9.00029965,6.0
mp-1239171,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,5.323766348375417,-6.498834043214286,-0.8117753396904744,0.1091492729166647,0.0,4.745169,False,True,,,True,17.4075138,8.7037569,3.0
mp-1239221,TaCr3(AgS4)2,14,Ta1 Cr3 Ag2 S8,5.085090603556795,-6.567545817857143,-0.8804871143333314,0.0404374982738078,0.0,4.51306111,False,True,4.5013,4.5356,True,7.7901018,7.7901018,3.0
mp-1239259,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.735489250522048,-6.344797878214286,-0.7838550677380941,0.1355796109782669,0.0173000000000005,4.7712914,False,False,4.7713,4.754,True,18.0014914,9.0007457,4.0
mp-1247008,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.765892118684414,-6.357401536428571,-0.7964587259523798,0.1229759527639817,0.0,4.74810558,False,True,,,True,17.1849833,8.59249165,4.0
mp-1239260,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,3.951071582047792,-6.269526525000001,-0.7085837145238086,0.2108509641925522,0.0,3.32581895,False,True,,,True,18.0001216,9.0000608,8.0
mp-1238826,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,4.415245815882655,-6.4025588085714285,-0.7187280241666666,0.2047503822023788,0.0339999999999998,4.20002905,False,False,4.1995,4.1655,,,,
mp-1239188,TaCr3(AgS4)2,56,Ta4 Cr12 Ag8 S32,5.195534389569375,-6.370749788928571,-0.6836910854047602,0.2372335272023793,0.0224000000000001,4.91340216,False,False,4.9134,4.891,True,36.0008399,9.000209975,6.0
mp-1238858,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,5.329127005117916,-6.481478552142858,-0.794419848619046,0.1265047639880929,0.0611999999999994,4.95003224,False,False,4.9502,4.889,True,17.9966543,8.99832715,4.0
mp-1239252,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.3881178584678855,-6.458175457142858,-0.8972326466666658,0.0222020320496953,0.0,4.18834342,False,True,4.1851,4.217,True,17.7382067,8.86910335,3.0
mp-1239267,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.379495978629393,-6.452390435357144,-0.8914476248809515,0.0279870538354094,0.1297000000000006,4.11131102,True,False,4.1111,3.9814,True,18.0017686,9.0008843,4.0
mp-546111,Cr3AgO8,24,Cr6 Ag2 O16,4.112822985233676,-7.59053008,-1.638847590972221,0.0,1.0406,0.06569897,False,False,1.1641,0.1235,True,6.0000941,3.00004705,2.0
mp-1239194,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,5.327328893703288,-6.479813451428571,-0.79275474790476,0.1281698647023796,0.0,5.00359029,False,True,,,True,17.5774372,8.7887186,3.0
mp-2218476,MgCr3AgO8,13,Mg1 Cr3 Ag1 O8,4.141794394806336,-7.409928783846154,-1.790647254358974,0.2063223842307726,0.3817999999999997,2.08112425,False,False,2.3467,1.9649,True,5.0017141,5.0017141,3.0
mp-1246915,NbCr3(AgS4)2,14,Nb1 Cr3 Ag2 S8,4.708534989611003,-6.400977495,-0.8400346845238086,0.0793999941925527,0.0,4.75249855,False,True,,,True,5.001522,5.001522,3.0
mp-1239264,NbCr3(AgS4)2,14,Nb1 Cr3 Ag2 S8,4.380785802059438,-6.449594544999999,-0.8886517345238077,0.0307829441925537,0.0,3.97812649,False,True,3.9686,4.0026,True,8.9994214,8.9994214,1.0
mp-1239269,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.336115981287223,-6.412807975714286,-0.8518651652380943,0.0675695134782667,0.2334999999999998,3.81845841,False,False,4.0519,3.8184,True,18.0013132,9.0006566,2.0
mp-1246315,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.3286358575294495,-6.418830367857143,-0.8578875573809513,0.0615471213354101,0.3255999999999996,4.10251831,False,False,4.1027,3.7771,True,18.0007369,9.00036845,8.0
mp-1239199,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,4.928642183701023,-6.600000356071428,-0.9129416525476168,0.0079829600595227,0.0,4.08744444,False,True,,,True,17.7362357,8.86811785,2.0
mp-1239250,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,3.912152334389737,-6.264362221785714,-0.7034194113095223,0.2160152674068385,0.0,3.23618559,False,True,,,True,17.9999233,8.99996165,8.0
mp-1239182,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,4.332758566831786,-6.405294094285715,-0.7182353907619036,0.2026892218452358,0.0,3.21866792,False,True,,,True,18.001118,9.000559,8.0
mp-1246977,NbCr3(AgS4)2,28,Nb2 Cr6 Ag4 S16,4.550958008305367,-6.366942359642857,-0.805999549166665,0.1134351295496962,0.0,4.40878104,False,True,,,True,9.9990731,4.99953655,3.0
mp-1239205,TaCr3(AgS4)2,28,Ta2 Cr6 Ag4 S16,4.859421876961161,-6.568632328928572,-0.8815736254047601,0.0393509872023791,0.2746999999999997,4.13402762,True,False,4.1339,3.8592,True,18.0001097,9.00005485,2.0
mp-23565,Cr4AgBiO14,20,Cr4 Ag1 Bi1 O14,4.020677541436706,-7.26608066,-1.5347152198333327,0.0,1.7973,-0.40529473,False,False,1.3358,-0.4615,False,0.0006823,0.0006823,0.0
mp-1226280,Cr4CdAgSe8,14,Cr4 Cd1 Ag1 Se8,5.552938560483511,-5.790389997142857,-0.7630735993154758,0.0,0.0,2.85451595,False,True,,,True,11.0000965,11.0000965,1.0
mp-1226293,Cr4InAgS8,14,Cr4 In1 Ag1 S8,4.191185754808504,-6.458570351428572,-0.9356290770238088,0.0,0.0,4.41262587,False,True,4.4155,4.4155,True,12.0000507,12.0000507,1.0
mp-1226322,Cr4InAgSe8,14,Cr4 In1 Ag1 Se8,5.520076220302568,-5.93840305,-0.7825749697916667,0.0,9.999999999976694e-05,3.49843684,False,False,3.4985,3.4984,True,12.0000001,12.0000001,1.0
mp-1203083,Tl3Cr4AgO14,44,Tl6 Cr8 Ag2 O28,5.082815479316669,-6.849866824545455,-1.4907197325757575,0.0487291476136331,1.976,2.26540796,False,False,2.2655,0.2895,False,0.0003776,0.0001888,0.0
mp-676751,Cr5AgS8,28,Cr10 Ag2 S16,3.951055022973299,-6.920781322857144,-0.9054204965476182,0.0119411002976237,0.0,4.28058782,False,True,,,True,30.0000296,15.0000148,4.0
mp-655140,MnAgO4,24,Mn4 Ag4 O16,3.9645965677953376,-5.514220443749999,-0.2118858003496158,0.8531057186111122,0.0,0.03509877,False,True,0.2205,0.2205,True,8.0010612,2.0002653,1.0
mp-996995,MnAgO2,4,Mn1 Ag1 O2,6.466486922597943,-6.906668847500001,-1.4292987436494258,0.0,0.0,2.70779654,False,True,2.9043,2.9043,True,3.9999859,3.9999859,1.0
mp-608357,MnAgO4,24,Mn4 Ag4 O16,4.440536107851703,-6.188388759583333,-0.8860541161829492,0.1789374027777786,0.2478999999999999,0.10867047,False,False,0.4805,0.2326,False,4.49e-05,1.1225e-05,0.0
mp-1193494,MnAgPO4,28,Mn4 Ag4 P4 O16,4.735454654695391,-7.434810809285714,-2.1163134684629363,0.0,0.0,3.94912919,False,True,,,True,0.0001152,2.88e-05,2.0
mp-1112281,K2MnAgF6,10,K2 Mn1 Ag1 F6,3.624007924093724,-5.166930174999999,-2.593273552909769,0.0173550582499988,0.0,0.21878229,False,True,,,True,3.9999761,3.9999761,1.0
mp-1206344,MnAgF3,5,Mn1 Ag1 F3,4.255890847975408,-4.889051757999999,-1.3411737834195392,0.931364923999996,0.0,0.98279284,False,True,,,True,5.5545045,5.5545045,1.0
mp-1212305,MnAg4P6(HO3)6,35,Mn1 Ag4 P6 H6 O18,3.231546097652443,-6.262645427428571,-1.6186924904272806,0.3064452271524045,0.0,0.37072459,False,True,,,True,4.3794633,4.3794633,1.0
mp-1180484,MnAgO4,24,Mn4 Ag4 O16,4.153568646393342,-6.133916880416666,-0.8315822370162819,0.2334092819444455,0.9941,-0.50702174,False,False,0.3324,-0.6617,False,0.0,0.0,0.0
mp-6637,MnAg4(SbS3)2,26,Mn2 Ag8 Sb4 S12,5.317584323772666,-15.68318340871795,-0.3193780849762373,0.0439232428205187,0.0807999999999999,4.61315302,False,False,4.6532,4.5724,True,9.9988886,4.9994443,1.0
mp-16552,MnAg(PO3)3,224,Mn16 Ag16 P48 O144,3.282738092328734,-7.574633504464286,-2.3730801438233047,0.0,2.9998000000000005,1.49747109,True,False,4.1428,1.143,True,80.0001035,5.00000646875,4.0
mp-1246693,MnAgN,3,Mn1 Ag1 N1,7.327981439822271,-14.908919395763888,0.1470681014918587,0.3648098244444462,0.0,4.18961658,False,True,,,True,0.8511258,0.8511258,1.0
mp-1221712,MnCu(AgO2)2,8,Mn1 Cu1 Ag2 O4,6.5303603128515375,-5.8795721275,-1.0350531014080442,0.0406710250000008,0.0,3.17965736,False,True,,,True,4.8072163,4.8072163,2.0
mp-1111324,Na2MnAgF6,10,Na2 Mn1 Ag1 F6,3.435952456694674,-5.049167018,-2.433440184735632,0.1579891867500009,0.0,0.49878592,False,True,,,True,3.9999903,3.9999903,1.0
mp-1210836,MnFe2Ag2(PO4)3,40,Mn2 Fe4 Ag4 P6 O24,4.694499328468437,-7.486360423250001,-2.113284507509647,0.0366556956666777,0.2439999999999997,3.41923675,True,False,3.4193,3.1753,True,27.9997041,13.99985205,2.0
mp-1279432,MnAgO2,16,Mn4 Ag4 O8,6.491874355520343,-6.906201356875,-1.4288312530244252,0.0004674906250006,0.6601999999999997,2.6514117,False,False,3.2377,2.5775,True,0.0066492,0.0016623,2.0
mp-571384,KMnAg3(CN)6,17,K1 Mn1 Ag3 C6 N6,2.7744339808800613,-7.21248351,0.0948022238128805,0.2860054099509765,1.544,-0.42351877,False,False,1.0748,-0.4692,True,5.005348,5.005348,1.0
mp-997160,MnAgO2,8,Mn2 Ag2 O4,6.144772210826155,-6.8611985375,-1.383828433649425,0.0454703100000006,0.0,2.76333855,False,True,,,True,0.0004757,0.00023785,1.0
mp-1110606,Rb2MnAgF6,10,Rb2 Mn1 Ag1 F6,4.403123741487128,-5.1478791600000005,-2.60438966795977,0.0202726369999961,0.0,0.22283037,False,True,,,True,3.999954,3.999954,1.0
mp-1096039,MnAgPd2,4,Mn1 Ag1 Pd2,0.7596885430768964,-3.5941740775,1.997005070100576,2.1826767795833337,0.4049000000000005,-4.34427115,False,False,-3.8857,-4.2906,True,5.2574551,5.2574551,1.0
mp-1247248,MnAgN,12,Mn4 Ag4 N4,6.848875768272223,-14.991207532430556,0.0647799648251918,0.2825216877777787,0.0,3.30294982,False,True,,,True,3.6733926,0.91834815,2.0
mp-1221573,MnInAgPd,4,Mn1 In1 Ag1 Pd1,9.178470247483508,-5.115891835,-0.1298897040660911,0.1159617851005743,0.0,6.10722632,False,True,,,True,4.0554119,4.0554119,1.0
mp-1111362,Li2MnAgF6,10,Li2 Mn1 Ag1 F6,3.13585169043202,-5.037707996,-2.3085407451264364,0.3358122510000019,0.0,0.18502355,False,True,,,True,3.9999925,3.9999925,1.0
mp-1180483,MnAg4(PO4)6,35,Mn1 Ag4 P6 O24,3.6001930885202222,-6.504063239714285,-1.5931793397844234,0.2148313992261732,0.0,0.30178897,False,True,,,True,10.9991245,10.9991245,15.0
mp-744084,MnAgH8(OF)4,36,Mn2 Ag2 H16 O8 F8,2.831755189841904,-5.299886945,-1.598706098310983,0.0113706759722163,0.3020999999999999,-0.78447802,False,False,-0.7005,-1.0026,True,7.9996678,3.9998339,1.0
mp-754229,MnAgO3,10,Mn2 Ag2 O6,5.95128898097606,-6.55820158,-1.18585275241954,0.0821110778333436,0.0,2.03260041,False,True,,,True,4.0013101,2.00065505,5.0
mp-540932,Mn(AgO2)2,28,Mn4 Ag8 O16,5.763593582284474,-5.7889843771428575,-0.8379921573234798,0.1935306948809616,0.068,1.23644736,False,False,1.2703,1.2023,True,3.9995818,0.99989545,3.0
mp-997162,MnAgO2,8,Mn2 Ag2 O4,6.120415703738996,-6.8624668275000005,-1.3850967236494256,0.0442020200000001,0.0,2.83129295,False,True,,,True,8.0034238,4.0017119,1.0
mp-2210750,MgMnAgO2,5,Mg1 Mn1 Ag1 O2,5.073591124360882,-6.29755116,-1.5895610739195405,0.4370765306666699,0.0,3.23185492,False,True,,,True,4.7027071,4.7027071,1.0
mp-1173558,NaMn2FeAg(PO4)3,40,Na2 Mn4 Fe2 Ag2 P6 O24,4.094615804133742,-7.6727045555,-2.3400897806418306,0.0084507962499786,1.1417000000000002,4.16678509,True,False,4.1669,3.0252,True,30.0040254,15.0020127,4.0
mp-1173587,NaMn2FeAg(PO4)3,40,Na2 Mn4 Fe2 Ag2 P6 O24,3.175133618764354,-7.24577680575,-1.913162030891831,0.4353785459999786,0.0689999999999999,1.54211382,False,False,1.5421,1.4731,True,2.0,1.0,16.0
mp-2223323,MgMn2(AgO3)2,11,Mg1 Mn2 Ag2 O6,5.571354177593592,-6.641345467272728,-1.6091674408359449,0.0648179768181833,0.9213,2.16119097,False,False,2.9904,2.0691,True,5.9970387,5.9970387,1.0
mp-2240405,MgMn2(AgO3)2,11,Mg1 Mn2 Ag2 O6,5.825122416281029,-6.58197345090909,-1.5497954244723082,0.1241899931818206,0.5045999999999999,2.96495021,False,False,3.3221,2.8175,True,5.9978966,5.9978966,1.0
mp-1222056,Mn2FeAg2(PO4)3,40,Mn4 Fe2 Ag4 P6 O24,4.628471450805799,-7.580874035250001,-2.173198415406199,0.0128362571250066,1.0229,4.09955421,True,False,4.0995,3.0766,True,10.0000001,5.00000005,4.0
